Image Name,AREA_PX,PERIMETER_PX,ROUNDNESS,ROUNDNESS2,ISOTROPY,COMPACTNESS,ECCENTRICITY,RMS,SOL,[34;38;22],[90;98;58],[90;108;48],[106;113;48],[118;127;55],[128;139;60],[146;146;74],[162;163;72],[186;182;140],[190;162;130],[182;166;133],[170;144;104],[133;114;73],Lesion_segmentation,Lesion_mask
cropped78_4_mask,25461,1382.26111,0.167457708,0.906509716,0.821016755,0.679213573,0.205477835,0.514799647,10.13565846,991,2155,716,8296,5180,300,1255,0,3,0,149,990,5426,0.04,0.13
cropped78_5_mask,30786,1449.391052,0.184158588,0.894443946,0.463995479,0.674259182,0.18348536,0.465486867,17.64337686,1158,3357,1448,10574,4623,378,1050,0,0,0,69,1159,6970,0.04,0.14
cropped79_0_mask,28878,1361.893578,0.195654856,0.913173212,0.547404749,0.684523668,0.156927185,0.423275427,14.63051458,1027,2843,1950,13959,4610,477,661,0,33,2,161,589,2565,0.03,0
cropped79_1_mask,31465,1753.817459,0.128549035,0.916799524,0.885108243,0.676928704,0.215153613,0.584339829,18.59923725,1282,5221,4400,13593,3298,235,404,0,0,1,234,519,2278,0.02,0.04
cropped79_2_mask,33707,1437.190042,0.205069733,0.928609697,0.818216655,0.712802402,0.159891041,0.501045962,21.78921292,1207,5124,2713,16284,5140,319,371,0,0,0,53,398,2098,0.01,0
cropped79_3_mask,30134,1655.131168,0.138229843,0.940291754,0.709994386,0.65205349,0.1144523,0.325935686,13.33895268,1196,2057,2165,14572,5219,946,810,1,25,2,533,637,1971,0.04,0.03
cropped79_4_mask,31015,1474.562625,0.179248366,0.931055413,0.886618032,0.717458188,0.141781026,0.458381652,20.22453651,1102,5196,7223,13023,2511,301,249,0,0,0,55,194,1161,0.01,0
cropped79_5_mask,35381,1835.339321,0.131991884,0.949892263,0.847874586,0.696325599,0.121534824,0.415699699,25.83126537,1335,2676,2306,16947,7499,712,772,0,100,5,249,453,2327,0.02,0.01
cropped7_0_mask,28141,1686.469263,0.124334751,0.927402515,0.543825102,0.5831969,0.122257815,0.333030846,12.32795565,1105,100,49,2840,15284,4028,1990,6,48,0,250,881,1560,0.04,0
cropped7_1_mask,23762,1671.131168,0.106923158,0.947702487,0.772894738,0.534818816,0.121686776,0.234608478,18.49882165,970,40,52,2262,12437,4159,1817,2,0,0,58,710,1255,0.03,0
cropped7_2_mask,25290,1690.569768,0.111196853,0.936530267,0.630048289,0.561226754,0.139515495,0.47826122,14.14013444,1042,111,26,2844,11403,5714,1724,7,2,0,157,634,1626,0.03,0
cropped7_3_mask,25822,1651.65808,0.118948631,0.917458493,0.537472392,0.562154395,0.167906911,0.549295349,16.61470839,998,457,240,6431,11616,2068,1032,0,0,0,90,676,2214,0.03,0
cropped7_4_mask,23944,1580.704761,0.120421781,0.918676695,0.816584535,0.567891279,0.157141756,0.375210918,11.86472603,1056,135,67,3158,12174,2876,1834,0,45,0,313,868,1418,0.05,0
cropped7_5_mask,27749,1676.386002,0.124082104,0.921025057,0.536276158,0.59240836,0.179690414,0.610204113,9.48390933,944,90,7,2327,14345,3575,2925,12,0,0,133,1602,1789,0.06,0.01
cropped80_0_mask,18008,1505.550432,0.099835439,0.923391594,0.704009144,0.451475418,0.14753656,0.446847891,18.87433363,795,422,286,3790,3383,2199,2318,112,58,88,706,2189,1662,0.18,0.13
cropped80_1_mask,25340,1704.368758,0.109619886,0.899325651,0.71646775,0.521903899,0.174996629,0.564882871,12.15568272,939,758,1799,9389,6014,1449,1440,32,298,117,550,1189,1365,0.09,0.08
cropped80_2_mask,22415,1745.197185,0.092482508,0.88385955,0.625844432,0.44400206,0.223687408,0.722711017,18.04577292,894,634,638,5755,5848,2392,1873,28,174,197,677,1607,1698,0.12,0.11
cropped80_3_mask,22985,1667.013419,0.103938437,0.913090173,0.512425163,0.481341096,0.142429629,0.392257378,13.79025451,920,413,868,7021,6354,1797,1950,5,110,176,497,1520,1354,0.1,0.11
cropped80_4_mask,22000,1559.734198,0.113640034,0.896268535,0.692094634,0.486026731,0.212513458,0.542971082,14.05163636,924,2151,3021,6286,3404,759,1276,1,142,70,461,1555,1950,0.1,0.13
cropped80_5_mask,24086,1568.538239,0.123022437,0.929472384,0.450994606,0.510058871,0.168307041,0.502780243,18.52628083,760,1126,3231,9201,4508,1521,1136,1,307,48,447,712,1088,0.06,0.05
cropped81_0_mask,31659,1556.26111,0.164263899,0.925227661,0.883399933,0.663738522,0.164199131,0.528972377,16.19305727,1264,246,46,4651,12914,2605,2059,2,588,398,1446,2196,3244,0.15,0.15
cropped81_1_mask,24604,1870.126117,0.088404382,0.90241282,0.606436572,0.545289333,0.154882639,0.415688785,16.64769956,1094,41,69,945,6953,6390,2225,3,371,780,877,2681,2175,0.19,0.2
cropped81_2_mask,29355,1850.108873,0.107769874,0.90650183,0.697684149,0.613761813,0.189060669,0.518339686,22.29538409,1204,601,651,4999,11840,3028,1715,2,36,622,551,1726,2380,0.1,0.1
cropped81_3_mask,23235,1649.356565,0.10733057,0.917518552,0.579106993,0.510771598,0.151374187,0.585112404,18.57753389,951,56,113,1671,6659,4819,2656,43,278,786,573,2543,2087,0.18,0.2
cropped81_4_mask,19268,1707.415439,0.083055442,0.878827761,0.499478299,0.431254057,0.219351785,0.606755853,22.1304235,874,18,0,232,1118,2086,3101,110,3468,2152,1383,3316,1409,0.54,0.59
cropped81_5_mask,23405,1697.398195,0.102082439,0.900389006,0.612433532,0.489224724,0.1276287,0.423670903,20.04806665,981,56,0,403,1411,3134,4934,12,1612,2124,1645,4615,2478,0.43,0.54
cropped82_0_mask,18529,1587.775829,0.092359904,0.892929933,0.451848616,0.416110849,0.170730517,0.316566264,15.62113444,849,439,317,2827,6293,2895,2119,165,39,2,456,1100,1028,0.1,0
cropped82_1_mask,21776,1658.126117,0.099529736,0.884174769,0.666180702,0.449239783,0.203303714,0.549718682,15.02498163,887,812,1055,6723,6628,1740,1245,42,9,0,181,984,1470,0.06,0
cropped82_2_mask,16822,1577.976839,0.084895808,0.894979142,0.701478142,0.391327611,0.185855179,0.267767911,24.65438117,820,476,543,3695,5809,1765,1226,88,50,1,425,961,963,0.09,0.01
cropped82_3_mask,17582,1226.271211,0.146928172,0.895152234,0.432357082,0.492451615,0.207080249,0.620085357,14.96809237,789,1405,49,1531,4765,2193,2418,233,53,19,749,1727,1651,0.16,0.1
cropped82_4_mask,20251,1661.935208,0.092135747,0.913725107,0.59873911,0.424967998,0.14856562,0.455747137,19.16591773,813,511,834,6037,7141,1791,1295,17,3,0,159,678,972,0.04,0
cropped82_5_mask,20078,1683.273303,0.089047359,0.914963698,0.726854947,0.418902566,0.166380052,0.576265271,15.67491782,765,62,218,3422,9879,2936,1275,97,3,0,163,671,587,0.05,0
cropped83_0_mask,24530,1619.817459,0.117483063,0.936262109,0.752351211,0.544651183,0.122512173,0.335877039,14.87223808,1019,168,121,5370,12178,2037,1132,0,0,0,74,786,1645,0.04,0
cropped83_1_mask,25046,1693.942351,0.109685947,0.942040443,0.763263931,0.577229776,0.120281807,0.450193849,17.07721792,1112,230,335,5219,11101,3155,1327,1,18,0,195,738,1615,0.04,0
cropped83_2_mask,24532,1996.209378,0.077362525,0.932425388,0.556341845,0.561077694,0.128167498,0.122570846,19.23891244,1068,534,322,5522,11474,2140,1072,0,0,0,92,579,1729,0.03,0
cropped83_3_mask,25405,1723.800215,0.107437329,0.923989309,0.511151992,0.589703117,0.169601413,0.294469436,17.35469396,1100,197,206,6129,11579,2169,1415,4,0,0,122,823,1661,0.04,0
cropped83_4_mask,23001,1583.533188,0.115266271,0.9408309,0.570090373,0.564663426,0.124960712,0.395838439,18.8809617,1104,65,76,4707,12092,1893,1147,0,4,0,178,647,1088,0.04,0
cropped83_5_mask,23430,1639.190042,0.109578043,0.937937908,0.605070642,0.527239587,0.117078307,0.477841276,12.63064447,943,508,455,8791,9110,904,568,0,0,0,59,512,1580,0.02,0
cropped84_0_mask,21160,1691.841846,0.092897923,0.868000061,0.53695747,0.45492658,0.226203324,0.690118938,13.62802457,903,571,741,6423,6105,1210,1769,11,14,0,173,1050,2190,0.06,0.07
cropped84_1_mask,24020,1490.444876,0.13587859,0.924521474,0.874070366,0.617528344,0.131777191,0.50887814,12.41115737,1098,115,4,526,4277,3281,4541,903,59,80,1875,2967,4294,0.24,0.26
cropped84_2_mask,21779,1673.373808,0.097737644,0.898049992,0.78732662,0.464103821,0.186588785,0.603484299,26.87106846,997,1131,825,7340,5487,1227,1592,10,1,0,84,630,2455,0.03,0.04
cropped84_3_mask,24626,1854.386002,0.089991908,0.887879655,0.828569174,0.495802211,0.178615412,0.563261632,15.40875497,812,587,1389,7999,6582,2396,2273,1,1,0,57,735,1794,0.03,0.05
cropped85_0_mask,20514,1696.084487,0.08961181,0.906107532,0.649376669,0.437147058,0.183018428,0.622778623,16.62552403,978,901,792,8663,4336,1227,1017,0,19,0,190,655,1736,0.04,0
cropped85_1_mask,22887,1199.727056,0.199817641,0.888414821,0.644691569,0.617516121,0.251559884,0.73927857,12.69371259,806,336,14,1281,7629,4433,2367,5,2,0,661,2426,2927,0.14,0.14
cropped85_2_mask,21411,1477.751442,0.123209454,0.890453692,0.610887489,0.490639107,0.190845851,0.433463973,14.23118958,784,141,49,4019,9795,2462,1831,5,2,0,150,610,1563,0.04,0.01
cropped85_3_mask,23325,1697.45707,0.101726457,0.917257871,0.553753224,0.505362366,0.14921087,0.352131869,20.64891747,876,488,892,9352,6693,1538,965,0,0,0,125,700,1696,0.04,0
cropped85_4_mask,20432,1563.231673,0.105068868,0.880031636,0.265097739,0.431036665,0.253010899,0.445103263,20.55129209,894,1335,990,6658,5734,1411,1214,1,6,0,103,658,1428,0.04,0
cropped85_5_mask,26930,2221.589104,0.068567568,0.88608595,0.765083604,0.546901972,0.218932105,0.383765503,21.95919049,1186,1193,915,11206,7668,1008,614,0,2,0,68,457,2613,0.02,0.01
cropped85_6_mask,27305,2040.268253,0.08242852,0.849834698,0.771703063,0.582643394,0.218708484,0.580711458,24.92675334,1140,708,447,9647,8142,1422,1512,0,0,0,69,786,3432,0.03,0.02
cropped86_0_mask,21564,1621.557575,0.103056275,0.910807114,0.587725929,0.502715934,0.131653779,0.438592989,12.29943424,905,2868,1529,6524,5136,1302,790,0,16,0,118,585,1791,0.03,0
cropped86_1_mask,20642,1464.905771,0.120876606,0.899205199,0.560225048,0.470055108,0.192908654,0.51276784,25.32356361,877,1029,775,7252,6085,1328,1327,2,2,0,82,577,1306,0.03,0
cropped86_2_mask,20628,1526.520995,0.111240114,0.929298952,0.716876205,0.488386959,0.111373455,0.284393196,11.83032771,925,447,1023,7048,6709,1270,1168,2,39,0,234,624,1139,0.04,0
cropped86_3_mask,22165,1576.86414,0.112018318,0.884603544,0.580387296,0.501198444,0.20243592,0.433832596,22.04380781,809,698,1348,8453,5956,2128,1024,0,3,0,119,522,1105,0.03,0
cropped86_4_mask,22836,1447.876334,0.136888498,0.890772638,0.792892451,0.623032221,0.26347509,0.724507612,13.68370117,888,457,100,4897,6561,2119,3020,37,3,0,394,2495,1865,0.13,0.05
cropped86_5_mask,21375,1149.928066,0.203130267,0.903211353,0.742136261,0.595868644,0.163466198,0.244671634,11.18694737,836,2,0,518,4312,5782,2684,1723,44,1,1146,2514,1813,0.25,0.02
cropped87_0_mask,24582,1707.339321,0.105971088,0.926535913,0.634136545,0.549392097,0.147154452,0.410251838,12.89435359,1054,695,426,7711,10271,720,646,5,12,2,175,651,2214,0.03,0.01
cropped87_1_mask,27148,1830.268253,0.101839958,0.923469774,0.690342018,0.575877137,0.167205767,0.517095383,18.6733461,1055,1942,2502,12870,4644,457,666,0,6,8,249,764,1985,0.04,0.03
cropped87_2_mask,25734,1687.356565,0.113580409,0.935454273,0.880108901,0.592280605,0.139942266,0.48103974,18.66204243,1078,1110,830,10560,6210,604,847,0,17,0,256,950,3272,0.05,0.07
cropped87_3_mask,23838,1719.214429,0.101349027,0.926348717,0.622822718,0.539675353,0.135399516,0.496982891,17.02193976,984,417,382,6798,8960,2148,980,0,14,52,298,885,1920,0.05,0.04
cropped87_4_mask,25307,1675.273303,0.113312858,0.940608366,0.595432564,0.574793313,0.120933607,0.205370027,20.94218991,1102,895,1378,12219,6325,355,554,2,79,2,192,513,1691,0.03,0.01
cropped87_5_mask,29249,1671.557575,0.13154617,0.883626179,0.742223026,0.596030404,0.188082437,0.412675574,19.59208862,1027,1339,1602,10031,7785,1311,2297,25,427,8,358,1164,1812,0.07,0.06
cropped88_0_mask,25350,1707.800215,0.109222899,0.91945525,0.673967989,0.544166577,0.165807941,0.375074653,14.6304142,1050,243,99,4479,12218,2584,1343,0,0,0,114,769,2451,0.03,0
cropped88_1_mask,24767,1706.812409,0.10683454,0.933704643,0.663149721,0.535850281,0.132209981,0.517829158,15.42068074,1070,882,720,4462,11272,3039,1421,0,0,0,58,509,1334,0.02,0
cropped88_2_mask,25670,1684.971788,0.11361887,0.892189877,0.452261831,0.557885815,0.176949859,0.505824433,15.55995325,994,176,111,8169,11525,1591,830,0,0,0,33,529,1712,0.02,0
cropped88_3_mask,25399,1710.143361,0.109134345,0.93021061,0.494302446,0.551026164,0.165940715,0.455894548,14.2210717,1041,139,264,8101,11165,1474,1036,0,1,0,136,489,1553,0.02,0
cropped88_4_mask,26117,1951.966738,0.086136719,0.917497725,0.691513787,0.559813946,0.159990706,0.345169439,17.91384922,1053,108,98,3997,13338,2892,2085,2,22,0,192,690,1640,0.03,0.01
cropped88_5_mask,26422,1548.285497,0.138507554,0.906784248,0.647025409,0.587325227,0.233104409,0.692074552,16.28703353,947,137,31,1847,11342,6154,3101,6,8,0,144,861,1844,0.04,0
cropped89_0_mask,24717,1633.356565,0.116424295,0.928862105,0.452995999,0.545207897,0.14576022,0.556524771,9.953311486,892,605,654,6692,11272,1608,823,0,13,0,215,533,1410,0.03,0
cropped89_1_mask,23514,1609.775829,0.114026442,0.935213714,0.588323293,0.530849983,0.125893652,0.304743281,11.72174024,927,433,477,8109,10234,1137,609,0,0,0,16,243,1329,0.01,0
cropped89_2_mask,26268,1438.479364,0.159525311,0.908508651,0.738683068,0.642186583,0.225244624,0.501760228,28.81452718,1154,2143,2360,11599,5657,637,442,2,12,29,122,302,1809,0.02,0.02
cropped89_3_mask,28915,1684.569768,0.128042769,0.91099432,0.541774529,0.561980098,0.168194036,0.611569467,12.40881895,1042,673,641,9070,11668,2236,1031,0,2,0,83,517,1952,0.02,0
cropped89_4_mask,25222,1734.101731,0.10539991,0.931481319,0.369955647,0.567105115,0.126336529,0.308416344,21.53552454,963,1464,1719,11158,7190,321,364,0,7,0,38,366,1632,0.02,0.01
cropped89_5_mask,23139,1603.491557,0.11308919,0.920676318,0.535611417,0.529484451,0.143621085,0.348481869,17.92367864,901,1095,2472,10856,5286,648,363,0,2,0,77,286,1153,0.02,0
cropped8_0_mask,29902,1390.86414,0.1942409,0.924013324,0.799692122,0.724738845,0.162854817,0.43826753,10.90365193,1053,1951,1246,12493,7599,571,842,0,118,55,645,1202,2127,0.07,0.06
cropped8_1_mask,34270,1445.290547,0.206164386,0.91857817,0.650565731,0.727199423,0.155233827,0.321915914,9.150860811,1042,10319,3058,13610,2042,96,399,0,4,0,86,383,3231,0.01,0.04
cropped8_2_mask,32079,1561.030663,0.165427542,0.92740867,0.698893265,0.722093416,0.168910469,0.585574927,8.723495121,1020,3109,1593,15721,6356,371,588,1,0,8,255,604,2453,0.03,0.02
cropped8_3_mask,30734,1364.923015,0.207306365,0.914967675,0.514451234,0.688161931,0.191928141,0.652858989,7.126439774,921,4426,2703,14227,3902,216,555,0,11,0,273,792,2708,0.04,0.01
cropped8_4_mask,38534,1077.058008,0.417422417,0.954567367,0.886356643,0.838078253,0.111477679,0.531529877,13.6405512,1080,5088,2671,20572,4724,239,379,0,171,0,293,602,2715,0.03,0.03
cropped8_5_mask,32660,1347.508801,0.226028302,0.889668751,0.645563939,0.75794848,0.241355049,0.434044729,9.397305573,964,3595,1176,15506,4786,166,654,0,0,2,327,1446,4038,0.05,0.09
cropped90_0_mask,30359,1796.150504,0.118252921,0.947551864,0.666221366,0.631781575,0.097818238,0.363178785,11.89765803,1122,254,110,7888,15181,1402,1166,1,28,7,302,810,2088,0.04,0.01
cropped90_1_mask,25853,1662.846897,0.11749416,0.925292172,0.715128167,0.579481777,0.162250128,0.214830597,17.26004719,944,157,166,5327,13250,2760,959,1,0,4,65,726,1494,0.03,0.01
cropped90_2_mask,28107,1619.231673,0.134712029,0.917838243,0.478456283,0.609379065,0.173042411,0.611916073,18.29042587,1022,966,547,8071,12867,816,808,0,0,0,49,466,2495,0.02,0.01
cropped90_3_mask,28891,1637.716954,0.135361372,0.920760049,0.837817796,0.61148856,0.172729158,0.431639397,9.287459763,988,211,121,5096,14270,2438,1618,0,167,3,596,1039,2344,0.06,0.03
cropped90_4_mask,26747,1651.231673,0.123273271,0.931696384,0.887110136,0.625455991,0.141795728,0.207136816,12.36119939,1089,493,357,6286,12588,1430,1165,0,25,3,281,1181,1849,0.06,0.04
cropped90_5_mask,26615,1632.971788,0.125423516,0.940711491,0.724831085,0.593687263,0.133349271,0.508204193,14.25722337,1119,342,157,5664,13316,2530,607,0,2,7,90,532,2249,0.02,0
cropped91_0_mask,26024,1294.011327,0.19530248,0.900931131,0.50597897,0.659302797,0.204683435,0.565768379,10.27086536,995,512,323,6437,10290,1937,2252,0,0,0,80,920,2278,0.04,0.02
cropped91_1_mask,31629,1434.319985,0.193198267,0.919765344,0.567031777,0.69298015,0.164526313,0.493331972,9.529261121,968,4351,1248,13916,5776,602,293,0,20,0,168,548,3739,0.02,0.02
cropped91_2_mask,29584,1584.971788,0.14798704,0.929000765,0.60135696,0.685132006,0.217809031,0.666459491,9.245842347,1026,1148,532,7857,12017,1710,1640,0,7,0,172,634,2841,0.03,0
cropped91_3_mask,33415,1412.378859,0.210498455,0.928349678,0.711897658,0.7381431,0.13988215,0.541744351,8.987101601,995,1465,723,13766,10255,1218,737,0,165,0,283,602,3199,0.03,0
cropped91_4_mask,30030,1396.923015,0.193383872,0.906298557,0.672714848,0.718369495,0.21589337,0.48961984,12.67695638,991,811,267,9397,10170,1696,1600,0,0,0,96,998,4004,0.04,0.04
cropped91_5_mask,31525,1376.278354,0.209147366,0.912055843,0.648822503,0.676357005,0.206830218,0.672234213,10.59743061,961,1714,1055,10865,10393,1258,1219,0,50,0,214,929,2867,0.04,0.01
cropped92_0_mask,19458,1407.449927,0.12343609,0.874712055,0.488591343,0.49054606,0.249444729,0.570016499,16.17437558,910,441,497,5899,6660,838,1231,4,0,0,125,1012,1841,0.06,0.01
cropped92_1_mask,22990,1749.925107,0.09434305,0.885271122,0.407232503,0.456921395,0.219954498,0.632348909,14.68294911,959,688,454,6046,7976,3253,1725,4,0,0,78,653,1154,0.03,0.01
cropped92_2_mask,19959,1447.047907,0.11977959,0.907548778,0.546904547,0.529753689,0.175348878,0.639654632,18.9500977,930,85,28,1505,5877,2140,3171,1089,69,4,881,2457,1723,0.23,0.13
cropped92_3_mask,22990,1772.954544,0.091908067,0.882084508,0.788388657,0.510072772,0.210685633,0.537202286,13.98386255,825,427,689,8901,7810,1604,1043,0,3,0,48,473,1167,0.02,0.01
cropped92_4_mask,22824,1714.829653,0.097534812,0.883158201,0.682607553,0.455759899,0.199361233,0.52760402,18.05835962,802,450,284,5803,8250,2781,1886,47,56,0,300,1074,1091,0.06,0.04
cropped92_5_mask,20781,1731.190042,0.087133832,0.906611167,0.507412752,0.468515387,0.182069579,0.219827245,19.4035417,800,368,640,5056,7538,2652,1660,21,45,0,384,838,779,0.06,0.03
cropped93_0_mask,22206,1654.528137,0.101937009,0.874078718,0.746801772,0.479559443,0.271842507,0.451810231,15.99639737,930,810,672,4144,4902,2461,2297,17,112,846,747,2287,1981,0.18,0.17
cropped93_1_mask,15559,1516.160605,0.085055251,0.860351117,0.688214,0.384895112,0.224803629,0.628461492,22.60100264,808,308,99,585,2213,2441,2868,156,445,558,756,2696,1626,0.3,0.35
cropped93_2_mask,11716,1409.42554,0.074114802,0.869614935,0.764369167,0.296645145,0.227449983,0.709968987,31.13827245,654,76,33,396,1505,1359,1815,477,353,698,951,2046,1353,0.39,0.39
cropped93_3_mask,17611,1454.011327,0.104678695,0.903773589,0.477166939,0.388001498,0.330810616,0.433738539,29.10998808,776,466,763,3233,4509,2379,2131,84,195,59,545,1386,1085,0.13,0.11
cropped93_4_mask,18887,1581.273303,0.09492027,0.848037488,0.641334349,0.46626509,0.361540033,0.621880926,26.46524064,875,200,242,2971,4462,2352,2461,213,331,245,1026,2085,1424,0.21,0.23
cropped93_5_mask,14881,1554.805266,0.077355282,0.855501223,0.571432907,0.335052011,0.276963877,0.446835916,28.56689739,651,170,65,448,3885,3300,2179,111,95,268,396,1799,1514,0.18,0.19
cropped93_6_mask,12876,760.666089,0.279642207,0.644054022,0.260416777,0.588321301,0.986877362,0.962244041,4.144221808,443,33,0,48,4522,1501,2119,48,94,67,591,2283,1127,0.24,0.21
cropped94_0_mask,26362,1545.089537,0.138765312,0.926952791,0.65809101,0.609497827,0.128594012,0.203871219,14.44082391,1090,3278,3041,10907,2910,352,760,0,180,235,410,849,2350,0.06,0.08
cropped94_1_mask,24610,1652.545381,0.113243866,0.879300314,0.645026494,0.548314507,0.206360146,0.493518898,24.27992686,1051,138,229,3512,8231,1983,2457,9,359,483,683,2225,3250,0.15,0.18
cropped94_2_mask,26784,1401.550432,0.171343582,0.843614489,0.679336071,0.722680913,0.310243598,0.71671529,12.34412336,933,4387,2545,9644,4047,252,1004,0,0,1,133,965,2873,0.04,0.03
cropped94_3_mask,24296,1598.888527,0.119428581,0.909486026,0.544111433,0.567186479,0.143603002,0.474514166,13.51370596,998,1498,1348,7906,4508,691,1527,12,712,158,326,1529,3083,0.11,0.17
cropped94_4_mask,21159,1297.366666,0.157971788,0.92032197,0.544486239,0.593387178,0.163143187,0.384903197,11.95751217,853,6,0,0,91,1385,4222,1798,3412,2494,2885,3317,694,0.66,0.62
cropped94_5_mask,27198,1773.65808,0.108644321,0.872515264,0.783177634,0.627404844,0.232307812,0.509260136,21.18100596,1046,675,1129,8565,6220,709,1418,0,1322,1186,1030,1934,1964,0.2,0.24
cropped95_0_mask,26661,1709.983982,0.114578258,0.913086107,0.678764518,0.575682329,0.205923162,0.661545167,11.05918758,986,193,189,4276,15197,2363,1097,0,1,0,134,707,1518,0.03,0
cropped95_1_mask,24751,1530.520995,0.132777361,0.905492823,0.662455778,0.584439197,0.185997208,0.489801539,14.93531574,902,390,284,6101,11882,1707,1396,10,0,0,83,813,1183,0.04,0
